# Pointwise relative error of two-stream fit to Zheleznyak (1982)
# Generated:  2026-05-05T08:42:07
# Command:    Zheleznyak.py --ngroups 8 --threshold 1E-6 --write-to-file zheleznyak
# ngroups=8,  n_kept=6,  threshold=1.0e-06
# RMS relative error = 0.484 %
# 
# Columns:
#   chi            : reduced path length p_O2*r  [Pa m]
#   rel_error_pct  : |K_twostream - K_zheleznyak| / K_zheleznyak * 100  [%]
#
#                    chi           rel_error_pct
          2.94497173e+01          7.19894420e-01
          2.95669877e+01          7.14155926e-01
          2.96847252e+01          7.08178835e-01
          2.98029315e+01          7.01965199e-01
          2.99216084e+01          6.95517154e-01
          3.00407580e+01          6.88836909e-01
          3.01603820e+01          6.81926755e-01
          3.02804824e+01          6.74789055e-01
          3.04010610e+01          6.67426251e-01
          3.05221198e+01          6.59840857e-01
          3.06436606e+01          6.52035462e-01
          3.07656854e+01          6.44012730e-01
          3.08881961e+01          6.35775394e-01
          3.10111947e+01          6.27326259e-01
          3.11346831e+01          6.18668202e-01
          3.12586631e+01          6.09804167e-01
          3.13831369e+01          6.00737167e-01
          3.15081064e+01          5.91470282e-01
          3.16335735e+01          5.82006659e-01
          3.17595402e+01          5.72349509e-01
          3.18860085e+01          5.62502107e-01
          3.20129804e+01          5.52467792e-01
          3.21404579e+01          5.42249965e-01
          3.22684431e+01          5.31852084e-01
          3.23969379e+01          5.21277671e-01
          3.25259443e+01          5.10530304e-01
          3.26554645e+01          4.99613617e-01
          3.27855004e+01          4.88531302e-01
          3.29160542e+01          4.77287105e-01
          3.30471278e+01          4.65884823e-01
          3.31787233e+01          4.54328309e-01
          3.33108429e+01          4.42621462e-01
          3.34434886e+01          4.30768235e-01
          3.35766625e+01          4.18772626e-01
          3.37103667e+01          4.06638680e-01
          3.38446033e+01          3.94370489e-01
          3.39793744e+01          3.81972186e-01
          3.41146823e+01          3.69447951e-01
          3.42505289e+01          3.56802001e-01
          3.43869164e+01          3.44038594e-01
          3.45238471e+01          3.31162029e-01
          3.46613231e+01          3.18176637e-01
          3.47993464e+01          3.05086788e-01
          3.49379194e+01          2.91896885e-01
          3.50770442e+01          2.78611365e-01
          3.52167230e+01          2.65234693e-01
          3.53569580e+01          2.51771365e-01
          3.54977515e+01          2.38225907e-01
          3.56391055e+01          2.24602868e-01
          3.57810225e+01          2.10906826e-01
          3.59235046e+01          1.97142378e-01
          3.60665540e+01          1.83314148e-01
          3.62101731e+01          1.69426775e-01
          3.63543641e+01          1.55484922e-01
          3.64991293e+01          1.41493267e-01
          3.66444709e+01          1.27456504e-01
          3.67903913e+01          1.13379340e-01
          3.69368927e+01          9.92664978e-02
          3.70839776e+01          8.51227087e-02
          3.72316481e+01          7.09527147e-02
          3.73799066e+01          5.67612658e-02
          3.75287556e+01          4.25531182e-02
          3.76781972e+01          2.83330334e-02
          3.78282340e+01          1.41057758e-02
          3.79788682e+01          1.23888059e-04
          3.81301022e+01          1.43511917e-02
          3.82819384e+01          2.85713699e-02
          3.84343793e+01          4.27796602e-02
          3.85874272e+01          5.69713051e-02
          3.87410846e+01          7.11415526e-02
          3.88953538e+01          8.52856586e-02
          3.90502373e+01          9.93988883e-02
          3.92057376e+01          1.13476517e-01
          3.93618571e+01          1.27513834e-01
          3.95185983e+01          1.41506139e-01
          3.96759636e+01          1.55448751e-01
          3.98339555e+01          1.69337004e-01
          3.99925766e+01          1.83166250e-01
          4.01518294e+01          1.96931861e-01
          4.03117163e+01          2.10629231e-01
          4.04722398e+01          2.24253778e-01
          4.06334026e+01          2.37800942e-01
          4.07952071e+01          2.51266190e-01
          4.09576560e+01          2.64645018e-01
          4.11207517e+01          2.77932948e-01
          4.12844969e+01          2.91125536e-01
          4.14488941e+01          3.04218365e-01
          4.16139460e+01          3.17207055e-01
          4.17796551e+01          3.30087261e-01
          4.19460241e+01          3.42854670e-01
          4.21130556e+01          3.55505012e-01
          4.22807522e+01          3.68034050e-01
          4.24491166e+01          3.80437593e-01
          4.26181514e+01          3.92711487e-01
          4.27878593e+01          4.04851624e-01
          4.29582430e+01          4.16853940e-01
          4.31293052e+01          4.28714414e-01
          4.33010486e+01          4.40429075e-01
          4.34734758e+01          4.51993999e-01
          4.36465897e+01          4.63405312e-01
          4.38203929e+01          4.74659190e-01
          4.39948882e+01          4.85751862e-01
          4.41700784e+01          4.96679610e-01
          4.43459662e+01          5.07438770e-01
          4.45225544e+01          5.18025735e-01
          4.46998457e+01          5.28436953e-01
          4.48778431e+01          5.38668931e-01
          4.50565492e+01          5.48718235e-01
          4.52359670e+01          5.58581493e-01
          4.54160992e+01          5.68255393e-01
          4.55969487e+01          5.77736684e-01
          4.57785184e+01          5.87022180e-01
          4.59608110e+01          5.96108762e-01
          4.61438296e+01          6.04993372e-01
          4.63275770e+01          6.13673022e-01
          4.65120561e+01          6.22144791e-01
          4.66972697e+01          6.30405826e-01
          4.68832209e+01          6.38453344e-01
          4.70699126e+01          6.46284631e-01
          4.72573477e+01          6.53897048e-01
          4.74455292e+01          6.61288025e-01
          4.76344600e+01          6.68455065e-01
          4.78241431e+01          6.75395748e-01
          4.80145816e+01          6.82107724e-01
          4.82057784e+01          6.88588724e-01
          4.83977366e+01          6.94836551e-01
          4.85904592e+01          7.00849087e-01
          4.87839492e+01          7.06624291e-01
          4.89782096e+01          7.12160201e-01
          4.91732437e+01          7.17454934e-01
          4.93690544e+01          7.22506685e-01
          4.95656448e+01          7.27313733e-01
          4.97630180e+01          7.31874434e-01
          4.99611772e+01          7.36187229e-01
          5.01601255e+01          7.40250637e-01
          5.03598660e+01          7.44063264e-01
          5.05604018e+01          7.47623796e-01
          5.07617362e+01          7.50931002e-01
          5.09638724e+01          7.53983738e-01
          5.11668135e+01          7.56780942e-01
          5.13705626e+01          7.59321637e-01
          5.15751232e+01          7.61604931e-01
          5.17804983e+01          7.63630018e-01
          5.19866912e+01          7.65396177e-01
          5.21937052e+01          7.66902773e-01
          5.24015435e+01          7.68149259e-01
          5.26102094e+01          7.69135171e-01
          5.28197063e+01          7.69860135e-01
          5.30300374e+01          7.70323860e-01
          5.32412060e+01          7.70526147e-01
          5.34532156e+01          7.70466878e-01
          5.36660693e+01          7.70146028e-01
          5.38797707e+01          7.69563655e-01
          5.40943230e+01          7.68719905e-01
          5.43097297e+01          7.67615012e-01
          5.45259942e+01          7.66249297e-01
          5.47431198e+01          7.64623167e-01
          5.49611101e+01          7.62737118e-01
          5.51799684e+01          7.60591731e-01
          5.53996982e+01          7.58187674e-01
          5.56203029e+01          7.55525702e-01
          5.58417862e+01          7.52606657e-01
          5.60641514e+01          7.49431465e-01
          5.62874020e+01          7.46001140e-01
          5.65115417e+01          7.42316780e-01
          5.67365739e+01          7.38379569e-01
          5.69625022e+01          7.34190777e-01
          5.71893301e+01          7.29751756e-01
          5.74170613e+01          7.25063944e-01
          5.76456993e+01          7.20128863e-01
          5.78752478e+01          7.14948116e-01
          5.81057104e+01          7.09523392e-01
          5.83370906e+01          7.03856460e-01
          5.85693923e+01          6.97949170e-01
          5.88026190e+01          6.91803457e-01
          5.90367744e+01          6.85421332e-01
          5.92718622e+01          6.78804890e-01
          5.95078861e+01          6.71956302e-01
          5.97448499e+01          6.64877820e-01
          5.99827574e+01          6.57571773e-01
          6.02216121e+01          6.50040567e-01
          6.04614180e+01          6.42286686e-01
          6.07021789e+01          6.34312688e-01
          6.09438984e+01          6.26121207e-01
          6.11865805e+01          6.17714950e-01
          6.14302290e+01          6.09096699e-01
          6.16748477e+01          6.00269307e-01
          6.19204405e+01          5.91235699e-01
          6.21670112e+01          5.81998871e-01
          6.24145638e+01          5.72561888e-01
          6.26631022e+01          5.62927884e-01
          6.29126302e+01          5.53100060e-01
          6.31631519e+01          5.43081686e-01
          6.34146712e+01          5.32876093e-01
          6.36671921e+01          5.22486682e-01
          6.39207185e+01          5.11916914e-01
          6.41752545e+01          5.01170312e-01
          6.44308040e+01          4.90250464e-01
          6.46873712e+01          4.79161013e-01
          6.49449600e+01          4.67905665e-01
          6.52035745e+01          4.56488181e-01
          6.54632189e+01          4.44912381e-01
          6.57238972e+01          4.33182139e-01
          6.59856135e+01          4.21301381e-01
          6.62483720e+01          4.09274089e-01
          6.65121768e+01          3.97104295e-01
          6.67770321e+01          3.84796081e-01
          6.70429421e+01          3.72353579e-01
          6.73099109e+01          3.59780966e-01
          6.75779429e+01          3.47082466e-01
          6.78470421e+01          3.34262351e-01
          6.81172129e+01          3.21324931e-01
          6.83884596e+01          3.08274561e-01
          6.86607863e+01          2.95115637e-01
          6.89341975e+01          2.81852592e-01
          6.92086974e+01          2.68489898e-01
          6.94842904e+01          2.55032062e-01
          6.97609809e+01          2.41483626e-01
          7.00387731e+01          2.27849166e-01
          7.03176715e+01          2.14133288e-01
          7.05976805e+01          2.00340630e-01
          7.08788045e+01          1.86475857e-01
          7.11610480e+01          1.72543660e-01
          7.14444153e+01          1.58548759e-01
          7.17289111e+01          1.44495895e-01
          7.20145397e+01          1.30389831e-01
          7.23013058e+01          1.16235353e-01
          7.25892137e+01          1.02037263e-01
          7.28782681e+01          8.78003836e-02
          7.31684735e+01          7.35295511e-02
          7.34598346e+01          5.92296170e-02
          7.37523559e+01          4.49054451e-02
          7.40460420e+01          3.05619102e-02
          7.43408976e+01          1.62038968e-02
          7.46369273e+01          1.83629654e-03
          7.49341358e+01          1.25359924e-02
          7.52325278e+01          2.69080677e-02
          7.55321081e+01          4.12750242e-02
          7.58328812e+01          5.56319556e-02
          7.61348521e+01          6.99739561e-02
          7.64380255e+01          8.42961222e-02
          7.67424061e+01          9.85935542e-02
          7.70479987e+01          1.12861358e-01
          7.73548083e+01          1.27094647e-01
          7.76628396e+01          1.41288542e-01
          7.79720974e+01          1.55438177e-01
          7.82825868e+01          1.69538695e-01
          7.85943125e+01          1.83585254e-01
          7.89072796e+01          1.97573030e-01
          7.92214929e+01          2.11497212e-01
          7.95369574e+01          2.25353010e-01
          7.98536782e+01          2.39135654e-01
          8.01716601e+01          2.52840395e-01
          8.04909082e+01          2.66462510e-01
          8.08114276e+01          2.79997299e-01
          8.11332234e+01          2.93440090e-01
          8.14563005e+01          3.06786237e-01
          8.17806642e+01          3.20031129e-01
          8.21063195e+01          3.33170181e-01
          8.24332715e+01          3.46198845e-01
          8.27615255e+01          3.59112606e-01
          8.30910867e+01          3.71906986e-01
          8.34219602e+01          3.84577544e-01
          8.37541512e+01          3.97119880e-01
          8.40876650e+01          4.09529632e-01
          8.44225069e+01          4.21802483e-01
          8.47586822e+01          4.33934159e-01
          8.50961961e+01          4.45920431e-01
          8.54350540e+01          4.57757116e-01
          8.57752613e+01          4.69440082e-01
          8.61168233e+01          4.80965243e-01
          8.64597455e+01          4.92328566e-01
          8.68040331e+01          5.03526071e-01
          8.71496917e+01          5.14553831e-01
          8.74967268e+01          5.25407974e-01
          8.78451438e+01          5.36084684e-01
          8.81949482e+01          5.46580203e-01
          8.85461455e+01          5.56890834e-01
          8.88987414e+01          5.67012938e-01
          8.92527412e+01          5.76942940e-01
          8.96081508e+01          5.86677324e-01
          8.99649756e+01          5.96212643e-01
          9.03232213e+01          6.05545511e-01
          9.06828935e+01          6.14672612e-01
          9.10439980e+01          6.23590694e-01
          9.14065404e+01          6.32296578e-01
          9.17705265e+01          6.40787151e-01
          9.21359620e+01          6.49059373e-01
          9.25028527e+01          6.57110275e-01
          9.28712043e+01          6.64936962e-01
          9.32410228e+01          6.72536613e-01
          9.36123139e+01          6.79906480e-01
          9.39850835e+01          6.87043895e-01
          9.43593375e+01          6.93946262e-01
          9.47350818e+01          7.00611066e-01
          9.51123223e+01          7.07035870e-01
          9.54910650e+01          7.13218316e-01
          9.58713159e+01          7.19156128e-01
          9.62530810e+01          7.24847108e-01
          9.66363662e+01          7.30289143e-01
          9.70211778e+01          7.35480200e-01
          9.74075217e+01          7.40418333e-01
          9.77954040e+01          7.45101675e-01
          9.81848309e+01          7.49528449e-01
          9.85758085e+01          7.53696959e-01
          9.89683431e+01          7.57605597e-01
          9.93624407e+01          7.61252841e-01
          9.97581076e+01          7.64637257e-01
          1.00155350e+02          7.67757496e-01
          1.00554174e+02          7.70612299e-01
          1.00954587e+02          7.73200496e-01
          1.01356594e+02          7.75521003e-01
          1.01760202e+02          7.77572828e-01
          1.02165417e+02          7.79355068e-01
          1.02572245e+02          7.80866908e-01
          1.02980694e+02          7.82107625e-01
          1.03390769e+02          7.83076587e-01
          1.03802477e+02          7.83773250e-01
          1.04215824e+02          7.84197163e-01
          1.04630818e+02          7.84347966e-01
          1.05047463e+02          7.84225390e-01
          1.05465768e+02          7.83829255e-01
          1.05885739e+02          7.83159476e-01
          1.06307382e+02          7.82216056e-01
          1.06730704e+02          7.80999093e-01
          1.07155712e+02          7.79508773e-01
          1.07582412e+02          7.77745374e-01
          1.08010812e+02          7.75709267e-01
          1.08440917e+02          7.73400913e-01
          1.08872735e+02          7.70820862e-01
          1.09306272e+02          7.67969759e-01
          1.09741536e+02          7.64848336e-01
          1.10178533e+02          7.61457417e-01
          1.10617270e+02          7.57797916e-01
          1.11057755e+02          7.53870835e-01
          1.11499993e+02          7.49677269e-01
          1.11943992e+02          7.45218397e-01
          1.12389760e+02          7.40495493e-01
          1.12837302e+02          7.35509913e-01
          1.13286627e+02          7.30263105e-01
          1.13737741e+02          7.24756604e-01
          1.14190651e+02          7.18992029e-01
          1.14645365e+02          7.12971088e-01
          1.15101889e+02          7.06695575e-01
          1.15560231e+02          7.00167366e-01
          1.16020399e+02          6.93388425e-01
          1.16482399e+02          6.86360799e-01
          1.16946238e+02          6.79086616e-01
          1.17411925e+02          6.71568089e-01
          1.17879466e+02          6.63807512e-01
          1.18348869e+02          6.55807260e-01
          1.18820141e+02          6.47569787e-01
          1.19293289e+02          6.39097629e-01
          1.19768322e+02          6.30393399e-01
          1.20245246e+02          6.21459786e-01
          1.20724070e+02          6.12299559e-01
          1.21204800e+02          6.02915561e-01
          1.21687445e+02          5.93310710e-01
          1.22172011e+02          5.83487999e-01
          1.22658507e+02          5.73450492e-01
          1.23146940e+02          5.63201328e-01
          1.23637318e+02          5.52743715e-01
          1.24129649e+02          5.42080929e-01
          1.24623940e+02          5.31216320e-01
          1.25120200e+02          5.20153300e-01
          1.25618436e+02          5.08895351e-01
          1.26118656e+02          4.97446020e-01
          1.26620868e+02          4.85808918e-01
          1.27125079e+02          4.73987718e-01
          1.27631298e+02          4.61986157e-01
          1.28139534e+02          4.49808030e-01
          1.28649793e+02          4.37457194e-01
          1.29162083e+02          4.24937562e-01
          1.29676414e+02          4.12253106e-01
          1.30192793e+02          3.99407852e-01
          1.30711228e+02          3.86405879e-01
          1.31231728e+02          3.73251323e-01
          1.31754300e+02          3.59948367e-01
          1.32278953e+02          3.46501247e-01
          1.32805696e+02          3.32914247e-01
          1.33334536e+02          3.19191698e-01
          1.33865481e+02          3.05337978e-01
          1.34398541e+02          2.91357508e-01
          1.34933724e+02          2.77254754e-01
          1.35471038e+02          2.63034221e-01
          1.36010491e+02          2.48700458e-01
          1.36552093e+02          2.34258048e-01
          1.37095851e+02          2.19711617e-01
          1.37641775e+02          2.05065820e-01
          1.38189872e+02          1.90325352e-01
          1.38740152e+02          1.75494938e-01
          1.39292623e+02          1.60579335e-01
          1.39847295e+02          1.45583328e-01
          1.40404174e+02          1.30511731e-01
          1.40963272e+02          1.15369386e-01
          1.41524596e+02          1.00161158e-01
          1.42088155e+02          8.48919368e-02
          1.42653958e+02          6.95666322e-02
          1.43222014e+02          5.41901758e-02
          1.43792333e+02          3.87675171e-02
          1.44364922e+02          2.33036229e-02
          1.44939791e+02          7.80347522e-03
          1.45516950e+02          7.72792999e-03
          1.46096407e+02          2.32855846e-02
          1.46678171e+02          3.88644699e-02
          1.47262252e+02          5.44595583e-02
          1.47848658e+02          7.00658146e-02
          1.48437400e+02          8.56781980e-02
          1.49028487e+02          1.01291664e-01
          1.49621927e+02          1.16901164e-01
          1.50217730e+02          1.32501651e-01
          1.50815905e+02          1.48088077e-01
          1.51416463e+02          1.63655397e-01
          1.52019412e+02          1.79198569e-01
          1.52624762e+02          1.94712558e-01
          1.53232522e+02          2.10192336e-01
          1.53842703e+02          2.25632882e-01
          1.54455314e+02          2.41029188e-01
          1.55070363e+02          2.56376256e-01
          1.55687863e+02          2.71669104e-01
          1.56307821e+02          2.86902761e-01
          1.56930247e+02          3.02072278e-01
          1.57555152e+02          3.17172721e-01
          1.58182546e+02          3.32199176e-01
          1.58812438e+02          3.47146753e-01
          1.59444838e+02          3.62010582e-01
          1.60079757e+02          3.76785820e-01
          1.60717204e+02          3.91467650e-01
          1.61357189e+02          4.06051281e-01
          1.61999722e+02          4.20531953e-01
          1.62644814e+02          4.34904936e-01
          1.63292475e+02          4.49165534e-01
          1.63942715e+02          4.63309081e-01
          1.64595545e+02          4.77330952e-01
          1.65250974e+02          4.91226553e-01
          1.65909012e+02          5.04991331e-01
          1.66569672e+02          5.18620775e-01
          1.67232962e+02          5.32110410e-01
          1.67898893e+02          5.45455808e-01
          1.68567476e+02          5.58652584e-01
          1.69238721e+02          5.71696397e-01
          1.69912639e+02          5.84582954e-01
          1.70589241e+02          5.97308010e-01
          1.71268537e+02          6.09867370e-01
          1.71950539e+02          6.22256890e-01
          1.72635256e+02          6.34472476e-01
          1.73322699e+02          6.46510092e-01
          1.74012880e+02          6.58365752e-01
          1.74705809e+02          6.70035531e-01
          1.75401498e+02          6.81515557e-01
          1.76099957e+02          6.92802019e-01
          1.76801197e+02          7.03891167e-01
          1.77505229e+02          7.14779309e-01
          1.78212065e+02          7.25462818e-01
          1.78921716e+02          7.35938131e-01
          1.79634192e+02          7.46201746e-01
          1.80349506e+02          7.56250231e-01
          1.81067668e+02          7.66080218e-01
          1.81788690e+02          7.75688409e-01
          1.82512583e+02          7.85071574e-01
          1.83239358e+02          7.94226554e-01
          1.83969028e+02          8.03150261e-01
          1.84701603e+02          8.11839678e-01
          1.85437096e+02          8.20291863e-01
          1.86175517e+02          8.28503947e-01
          1.86916878e+02          8.36473137e-01
          1.87661192e+02          8.44196717e-01
          1.88408470e+02          8.51672044e-01
          1.89158723e+02          8.58896559e-01
          1.89911964e+02          8.65867776e-01
          1.90668204e+02          8.72583291e-01
          1.91427456e+02          8.79040782e-01
          1.92189731e+02          8.85238005e-01
          1.92955042e+02          8.91172801e-01
          1.93723400e+02          8.96843091e-01
          1.94494817e+02          9.02246881e-01
          1.95269307e+02          9.07382261e-01
          1.96046880e+02          9.12247405e-01
          1.96827550e+02          9.16840573e-01
          1.97611329e+02          9.21160111e-01
          1.98398229e+02          9.25204452e-01
          1.99188262e+02          9.28972114e-01
          1.99981441e+02          9.32461705e-01
          2.00777778e+02          9.35671921e-01
          2.01577287e+02          9.38601546e-01
          2.02379979e+02          9.41249453e-01
          2.03185868e+02          9.43614604e-01
          2.03994966e+02          9.45696053e-01
          2.04807285e+02          9.47492942e-01
          2.05622840e+02          9.49004505e-01
          2.06441642e+02          9.50230068e-01
          2.07263704e+02          9.51169045e-01
          2.08089040e+02          9.51820945e-01
          2.08917662e+02          9.52185366e-01
          2.09749585e+02          9.52262000e-01
          2.10584819e+02          9.52050631e-01
          2.11423380e+02          9.51551133e-01
          2.12265280e+02          9.50763475e-01
          2.13110533e+02          9.49687718e-01
          2.13959151e+02          9.48324014e-01
          2.14811149e+02          9.46672609e-01
          2.15666539e+02          9.44733842e-01
          2.16525336e+02          9.42508144e-01
          2.17387552e+02          9.39996038e-01
          2.18253202e+02          9.37198139e-01
          2.19122298e+02          9.34115156e-01
          2.19994856e+02          9.30747889e-01
          2.20870888e+02          9.27097231e-01
          2.21750409e+02          9.23164166e-01
          2.22633431e+02          9.18949769e-01
          2.23519970e+02          9.14455208e-01
          2.24410040e+02          9.09681740e-01
          2.25303653e+02          9.04630715e-01
          2.26200825e+02          8.99303572e-01
          2.27101570e+02          8.93701840e-01
          2.28005902e+02          8.87827138e-01
          2.28913834e+02          8.81681174e-01
          2.29825382e+02          8.75265745e-01
          2.30740560e+02          8.68582736e-01
          2.31659382e+02          8.61634119e-01
          2.32581863e+02          8.54421955e-01
          2.33508017e+02          8.46948390e-01
          2.34437860e+02          8.39215657e-01
          2.35371405e+02          8.31226073e-01
          2.36308667e+02          8.22982042e-01
          2.37249662e+02          8.14486049e-01
          2.38194404e+02          8.05740665e-01
          2.39142907e+02          7.96748542e-01
          2.40095188e+02          7.87512415e-01
          2.41051261e+02          7.78035099e-01
          2.42011141e+02          7.68319490e-01
          2.42974843e+02          7.58368562e-01
          2.43942383e+02          7.48185369e-01
          2.44913775e+02          7.37773042e-01
          2.45889036e+02          7.27134788e-01
          2.46868180e+02          7.16273891e-01
          2.47851224e+02          7.05193709e-01
          2.48838181e+02          6.93897673e-01
          2.49829069e+02          6.82389288e-01
          2.50823903e+02          6.70672130e-01
          2.51822698e+02          6.58749845e-01
          2.52825470e+02          6.46626149e-01
          2.53832236e+02          6.34304826e-01
          2.54843010e+02          6.21789729e-01
          2.55857810e+02          6.09084774e-01
          2.56876650e+02          5.96193943e-01
          2.57899548e+02          5.83121283e-01
          2.58926519e+02          5.69870901e-01
          2.59957579e+02          5.56446967e-01
          2.60992745e+02          5.42853708e-01
          2.62032033e+02          5.29095414e-01
          2.63075460e+02          5.15176427e-01
          2.64123041e+02          5.01101149e-01
          2.65174794e+02          4.86874034e-01
          2.66230735e+02          4.72499590e-01
          2.67290882e+02          4.57982375e-01
          2.68355249e+02          4.43327000e-01
          2.69423855e+02          4.28538123e-01
          2.70496716e+02          4.13620449e-01
          2.71573850e+02          3.98578729e-01
          2.72655272e+02          3.83417759e-01
          2.73741001e+02          3.68142378e-01
          2.74831054e+02          3.52757464e-01
          2.75925447e+02          3.37267937e-01
          2.77024198e+02          3.21678755e-01
          2.78127324e+02          3.05994911e-01
          2.79234843e+02          2.90221434e-01
          2.80346772e+02          2.74363386e-01
          2.81463129e+02          2.58425862e-01
          2.82583931e+02          2.42413986e-01
          2.83709197e+02          2.26332909e-01
          2.84838943e+02          2.10187811e-01
          2.85973188e+02          1.93983897e-01
          2.87111949e+02          1.77726394e-01
          2.88255246e+02          1.61420552e-01
          2.89403095e+02          1.45071641e-01
          2.90555514e+02          1.28684948e-01
          2.91712523e+02          1.12265779e-01
          2.92874139e+02          9.58194518e-02
          2.94040381e+02          7.93513004e-02
          2.95211266e+02          6.28666685e-02
          2.96386814e+02          4.63709100e-02
          2.97567044e+02          2.98693866e-02
          2.98751973e+02          1.33674662e-02
          2.99941620e+02          3.12947888e-03
          3.01136005e+02          1.96160736e-02
          3.02335146e+02          3.60869420e-02
          3.03539062e+02          5.25367091e-02
          3.04747772e+02          6.89600027e-02
          3.05961295e+02          8.53514547e-02
          3.07179650e+02          1.01705703e-01
          3.08402857e+02          1.18017395e-01
          3.09630935e+02          1.34281186e-01
          3.10863903e+02          1.50491743e-01
          3.12101781e+02          1.66643748e-01
          3.13344588e+02          1.82731896e-01
          3.14592344e+02          1.98750901e-01
          3.15845069e+02          2.14695493e-01
          3.17102782e+02          2.30560424e-01
          3.18365504e+02          2.46340468e-01
          3.19633253e+02          2.62030424e-01
          3.20906051e+02          2.77625113e-01
          3.22183918e+02          2.93119388e-01
          3.23466872e+02          3.08508128e-01
          3.24754936e+02          3.23786243e-01
          3.26048129e+02          3.38948677e-01
          3.27346471e+02          3.53990407e-01
          3.28649983e+02          3.68906447e-01
          3.29958687e+02          3.83691847e-01
          3.31272601e+02          3.98341698e-01
          3.32591747e+02          4.12851131e-01
          3.33916147e+02          4.27215321e-01
          3.35245820e+02          4.41429485e-01
          3.36580788e+02          4.55488887e-01
          3.37921072e+02          4.69388839e-01
          3.39266693e+02          4.83124702e-01
          3.40617673e+02          4.96691887e-01
          3.41974032e+02          5.10085859e-01
          3.43335792e+02          5.23302134e-01
          3.44702975e+02          5.36336285e-01
          3.46075602e+02          5.49183943e-01
          3.47453695e+02          5.61840796e-01
          3.48837275e+02          5.74302592e-01
          3.50226365e+02          5.86565140e-01
          3.51620987e+02          5.98624314e-01
          3.53021162e+02          6.10476049e-01
          3.54426912e+02          6.22116347e-01
          3.55838260e+02          6.33541280e-01
          3.57255229e+02          6.44746983e-01
          3.58677839e+02          6.55729665e-01
          3.60106115e+02          6.66485605e-01
          3.61540078e+02          6.77011153e-01
          3.62979752e+02          6.87302735e-01
          3.64425158e+02          6.97356850e-01
          3.65876320e+02          7.07170074e-01
          3.67333260e+02          7.16739060e-01
          3.68796002e+02          7.26060541e-01
          3.70264569e+02          7.35131329e-01
          3.71738984e+02          7.43948315e-01
          3.73219270e+02          7.52508475e-01
          3.74705450e+02          7.60808865e-01
          3.76197549e+02          7.68846629e-01
          3.77695589e+02          7.76618993e-01
          3.79199595e+02          7.84123269e-01
          3.80709589e+02          7.91356859e-01
          3.82225596e+02          7.98317251e-01
          3.83747641e+02          8.05002021e-01
          3.85275746e+02          8.11408839e-01
          3.86809936e+02          8.17535460e-01
          3.88350235e+02          8.23379736e-01
          3.89896668e+02          8.28939608e-01
          3.91449259e+02          8.34213112e-01
          3.93008032e+02          8.39198376e-01
          3.94573013e+02          8.43893624e-01
          3.96144225e+02          8.48297176e-01
          3.97721694e+02          8.52407447e-01
          3.99305445e+02          8.56222947e-01
          4.00895502e+02          8.59742286e-01
          4.02491891e+02          8.62964171e-01
          4.04094637e+02          8.65887405e-01
          4.05703765e+02          8.68510894e-01
          4.07319300e+02          8.70833638e-01
          4.08941269e+02          8.72854740e-01
          4.10569697e+02          8.74573404e-01
          4.12204609e+02          8.75988931e-01
          4.13846031e+02          8.77100725e-01
          4.15493990e+02          8.77908290e-01
          4.17148511e+02          8.78411233e-01
          4.18809620e+02          8.78609259e-01
          4.20477344e+02          8.78502179e-01
          4.22151709e+02          8.78089904e-01
          4.23832741e+02          8.77372445e-01
          4.25520467e+02          8.76349918e-01
          4.27214914e+02          8.75022541e-01
          4.28916108e+02          8.73390632e-01
          4.30624077e+02          8.71454613e-01
          4.32338847e+02          8.69215009e-01
          4.34060445e+02          8.66672444e-01
          4.35788898e+02          8.63827648e-01
          4.37524235e+02          8.60681449e-01
          4.39266481e+02          8.57234780e-01
          4.41015666e+02          8.53488674e-01
          4.42771815e+02          8.49444265e-01
          4.44534958e+02          8.45102789e-01
          4.46305122e+02          8.40465582e-01
          4.48082334e+02          8.35534081e-01
          4.49866624e+02          8.30309822e-01
          4.51658018e+02          8.24794442e-01
          4.53456547e+02          8.18989678e-01
          4.55262237e+02          8.12897362e-01
          4.57075117e+02          8.06519429e-01
          4.58895216e+02          7.99857909e-01
          4.60722563e+02          7.92914930e-01
          4.62557187e+02          7.85692716e-01
          4.64399116e+02          7.78193588e-01
          4.66248380e+02          7.70419963e-01
          4.68105008e+02          7.62374350e-01
          4.69969029e+02          7.54059354e-01
          4.71840472e+02          7.45477675e-01
          4.73719368e+02          7.36632101e-01
          4.75605746e+02          7.27525516e-01
          4.77499635e+02          7.18160893e-01
          4.79401066e+02          7.08541295e-01
          4.81310069e+02          6.98669874e-01
          4.83226673e+02          6.88549871e-01
          4.85150909e+02          6.78184615e-01
          4.87082808e+02          6.67577519e-01
          4.89022400e+02          6.56732084e-01
          4.90969715e+02          6.45651893e-01
          4.92924784e+02          6.34340613e-01
          4.94887639e+02          6.22801995e-01
          4.96858310e+02          6.11039868e-01
          4.98836828e+02          5.99058145e-01
          5.00823225e+02          5.86860812e-01
          5.02817532e+02          5.74451939e-01
          5.04819780e+02          5.61835669e-01
          5.06830001e+02          5.49016219e-01
          5.08848228e+02          5.35997883e-01
          5.10874490e+02          5.22785026e-01
          5.12908822e+02          5.09382085e-01
          5.14951254e+02          4.95793566e-01
          5.17001820e+02          4.82024045e-01
          5.19060551e+02          4.68078164e-01
          5.21127479e+02          4.53960632e-01
